id,likeNum,commentsLen,reposts_count,region,content,created_at,type,detailUrl,authorName,authorDetail,negative_ratio,neutral_ratio,positive_ratio,emotion
5161824811746264,14176,10614,10668,无,我们并非孤例 拒绝与万物签下 屈从的契约 选择以风的姿态迎战 看似轻盈的盘旋里 奏着敲响整座山的回鸣   2025.05.03 12pm(gmt8) 全网上线,2025-05-02,榜单,https://weibo.com/5161824811746264/PpWlr7khy,M孟佳J,https://weibo.com/u/1802626467,16.58,0.0,83.42,积极
5162373951787746,5439,712,373,广东,"珍藏美好回忆📸第十届太湖湾音乐节, 现场回顾!",2025-05-04,榜单,https://weibo.com/5162373951787746/PqaD97v4C,太湖湾音乐节,https://weibo.com/u/7314727257,11.14,0.0,88.86,积极
5162487679551143,8872,153,235,无,"《城城小调查:五一你追了哪部热播剧?》这个五一假期,你追了哪部热播剧呢?推荐一部你觉得好看的剧吧~ 等主演的《淮水竹亭》, 等主演的《落花时节又逢君》,孙俪 董子健 等主演的《蛮好的人生》, 等主演的《榜上佳婿》, 等主演的《无忧渡》, 等主演的《雁回时》, 等主演的《北上》, 等主演的《难哄》, 等主演的《滤镜》, 等主演的《嘘,国王在冬眠》, 等主演的《仙台有树》, 等主演的《九重紫》……来聊聊看,你推荐看哪部剧呢?           ",2025-05-04,榜单,https://weibo.com/5162487679551143/PqdAzE4GH,河北长城网,https://weibo.com/u/1936119834,67.08,0.0,32.92,消极
5161568710951297,5171,358,293,无, riize - bag bad back 舞蹈版teaser ©️studiochoom ❤️🔥,2025-05-01,榜单,https://weibo.com/5161568710951297/PpPGn3Ztv,Bruh,https://weibo.com/u/5601400969,11.83,0.0,88.17,积极
5162511998651490,7052,1160,2705,无," ■ 天津泡泡岛音乐节·𝗥𝗕𝗖直拍全家桶 ● 爱在日升日落里,涨潮退潮时。",2025-05-04,榜单,https://weibo.com/5162511998651490/PqedNAiEa,RoyBoyCool1108·王源,https://weibo.com/u/5760139019,27.68,0.0,72.32,积极
5160748419907836,9280,104,1121,贵州,"有的小猫一看就很贵,好漂亮的德文小黑猫!",2025-04-29,榜单,https://weibo.com/5160748419907836/PpuljFztO,改不了一点鹅,https://weibo.com/u/6987108874,24.55,0.0,75.45,积极
5161972404850213,8363,627,1951,无,景区跟游客都不知道对方实力 ,2025-05-02,榜单,https://weibo.com/5161972404850213/Pq0buklLf,喜脉洗脉,https://weibo.com/u/1640766861,50.0,0.0,50.0,消极
5160870079892456,5711,233,80,上海, 赵粤解约了,2025-04-29,榜单,https://weibo.com/5160870079892456/PpxvxFvtK,LBS48,https://weibo.com/u/5512350098,25.36,0.0,74.64,积极
5161628522251891,3717,222,3804,无,p1harmony 8th mini album 《duh!》 ‘duh!’ mv teaser 😈 release 2025.05.08 6pm (kst) pre-save & pre-order : p1h-official.lnk.to/duh  ,2025-05-01,榜单,https://weibo.com/5161628522251891/PpReQ9rOP,P1Harmony,https://weibo.com/u/7496457861,26.92,0.0,73.08,积极
5160894964697040,9173,589,186,上海, 我姐的《嘻嘻》《嘻嘻》《嘻嘻》,2025-04-29,榜单,https://weibo.com/5160894964697040/Ppy9GjHUI,柠檬阿茶_,https://weibo.com/u/6270126036,21.9,0.0,78.1,积极
5161127207503948,12208,2031,4426,无," 有一场""太阳雨"",一直在记忆里下着, 悄悄打湿🌧️,悄悄照亮☀️ 在闪烁的胶卷里留下湿润明媚的印记🎞️…… 等烟雨或者怪雨急,绵延不同的情绪。但无论怎样的心境,愿记忆里总有那样一个温暖的身影,""等雨也等你""。☔️💚 (拍摄成片独家收藏:""天气计划·太阳雨"" 系列🎁) ",2025-04-30,榜单,https://weibo.com/5161127207503948/PpEcgvu7q,SnackPaper,https://weibo.com/u/7907332195,13.77,0.0,86.23,积极
5161507727346241,25066,779,638,无," 本周大象时光机精彩继续!奔奔双手奉上第一期(下)预告!是什么让兄弟团 奔跑挚友 飞行嘉宾 尖叫连连?又是什么让他们面露怀念?紧张刺激的游戏最后,""神秘嘉宾""",2025-05-01,榜单,https://weibo.com/5161507727346241/PpO60uP5L,奔跑吧,https://weibo.com/u/5242381821,41.85,0.0,58.15,积极
5161158630706256,16694,7234,6749,北京,纪🦌片,2025-04-30,榜单,https://weibo.com/5161158630706256/PpF0X2XJe,徐璐LULU,https://weibo.com/u/1847672711,29.64,0.0,70.36,积极
5161155824715321,10225,3257,114,日本,依旧水果榨汁儿《比耶》《比耶》,2025-04-30,榜单,https://weibo.com/5161155824715321/PpEWqjMFz,树莓衮衮衮,https://weibo.com/u/7994499047,17.1,0.0,82.9,积极
5162705027859340,13074,502,336,无," 舞台上光芒四射的 ,谈及妈妈梁爱群患乳腺癌手术瞒着自己,瞬间红了眼眶。妈妈怕女儿担心选择独自承受;女儿在外打拼,也只给妈妈分享快乐。爱在心口难开的双向牵挂,让人破防《悲伤》 期待母女在旅行中能打开心结,诉说那些未说出口的牵挂!",2025-05-04,榜单,https://weibo.com/5162705027859340/Pqjf8wYzy,新浪综艺,https://weibo.com/u/1878335471,31.33,0.0,68.67,积极
5160662925836848,31417,781,185,浙江,"相比董袭莹,我反而觉得王校长和 难能可贵,同样是二代,王校长仅霍霍网红,二子仅霍霍内娱,他俩既不霍霍企业更不霍霍医疗领域。",2025-04-29,明星,https://weibo.com/5160662925836848/Pps7qouqI,隔b老周,https://weibo.com/u/6427263349,55.69,0.0,44.31,消极
5160390716297351,6406,822,140,无,分享新鲜事,2025-04-28,明星,https://weibo.com/5160390716297351/Ppl2nqqeb,池昌旭_JiChangWook,https://weibo.com/u/5369043438,25.91,0.0,74.09,积极
5162567794167566,6957,2286,626,无,"五一在""最好的地方""杭州的音乐旅程圆满结束啦!但怎么和你连嗨三天,唱了104首歌,到现在都还停不下来?!那我们把能量储存起来,下次北京再继续燃爆舞台! 假期返程!路上注意安全哦《心》 ",2025-05-04,明星,https://weibo.com/5162567794167566/PqfFNhuaO,王力宏,https://weibo.com/u/1793285524,25.77,0.0,74.23,积极
5161915181697531,2532,807,350,无,"一些""篮""不住的快乐🏀",2025-05-02,明星,https://weibo.com/5161915181697531/PpYHc77Bx,夏浩然Chris,https://weibo.com/u/6032311574,26.0,0.0,74.0,积极
5161260519002964,2136,153,27,浙江,突然理解为什么说她是天选古人了!!这仪态真的超绝!,2025-04-30,明星,https://weibo.com/5161260519002964/PpHFhBM56,你看见星星了吗,https://weibo.com/u/6170220281,20.16,0.0,79.84,积极
5160878832357892,8937,125,118,无,不行了不行了……,2025-04-29,明星,https://weibo.com/5160878832357892/PpxJF9Tow,芒果冲浪日记,https://weibo.com/u/2167990822,40.0,0.0,60.0,积极
5160287213978518,4748,196,58,无,"王勉发出婚礼邀请的消息引发了广泛关注,婚礼计划于2025年春天举行,地点选在风景如画的地方,旨在打造一场轻松愉快的派对式婚礼。王勉将亲自献唱,并邀请专业乐队现场演出。 王勉因《五哈》新疆特辑中的""新郎官""角色引发热议,此次婚礼的消息进一步吸引了粉丝和观众的期待。婚礼预计将汇聚众多明星嘉宾,成为一场备受瞩目的社交盛事。",2025-04-28,明星,https://weibo.com/5160287213978518/PpilrgGZE,娱音少年,https://weibo.com/u/5192274176,36.03,0.0,63.97,积极
5162701061624944,3345,325,1508,无, 💙 𝟐𝟓𝟎𝟓𝟎𝟒 海口 这不是老公是什么,2025-05-04,明星,https://weibo.com/5162701061624944/Pqj8K6OIM,偶成春日丨宋亚轩,https://weibo.com/u/7820503609,30.91,0.0,69.09,积极
5162179158606541,18441,3068,2754,北京,"最近在""追""赵亚苧😉",2025-05-03,明星,https://weibo.com/5162179158606541/Pq5yXA6Xb,高圆圆,https://weibo.com/u/1676082433,25.42,0.0,74.58,积极
5162012041283380,9274,242,8,湖南,《话筒》五常老一比美,2025-05-03,明星,https://weibo.com/5162012041283380/Pq1dq5nRG,想你的风吹到了kpop,https://weibo.com/u/7826525638,26.31,0.0,73.69,积极
5162636477727698,1797,106,271,浙江,250504 comeback mv拍摄路透  /,2025-05-04,明星,https://weibo.com/5162636477727698/Pqhszwqki,来罐品客,https://weibo.com/u/3502626041,16.95,0.0,83.05,积极
5161087243128482,24190,851,1934,无,"孩子们,堂堂正正地考试吧…",2025-04-30,明星,https://weibo.com/5161087243128482/PpD9Od7Ro,泡菜搬运工,https://weibo.com/u/7840362442,27.56,0.0,72.44,积极
5162147337208424,2796,198,268,无,妈啊于适的粉丝和他一样社牛,2025-05-03,明星,https://weibo.com/5162147337208424/Pq4JDufeU,七百里加急递煎饼,https://weibo.com/u/2858270197,21.61,0.0,78.39,积极
5161547091150894,5595,414,321,韩国,🧑🍳🥩🥗 ,2025-05-01,明星,https://weibo.com/5161547091150894/PpP7v4PoO,weareoneEXO,https://weibo.com/u/6272182512,19.41,0.0,80.59,积极
5162665346078881,4574,856,597,湖北,减脂 专拣脂肪吃,2025-05-04,明星,https://weibo.com/5162665346078881/Pqid8pvot,王靖雯不胖,https://weibo.com/u/5777703045,26.01,0.0,73.99,积极
5160428560715921,3501,171,120,浙江,"  这次拍的真的很好,赵丽颖真的很适合和非遗还有传统文化结合!上次的簪花围,这次的三条簪还有软木画,漆器....还有每次的服饰也都很搭,啊啊啊,好看!",2025-04-28,明星,https://weibo.com/5160428560715921/Ppm1q30f7,胖颖飞刀呀,https://weibo.com/u/7494141408,33.62,0.0,66.38,积极
5162577994979657,4222,211,466,无, 250504🎞,2025-05-04,明星,https://weibo.com/5162577994979657/PqfWfkTr3,claroscuro-,https://weibo.com/u/1640743024,40.2,0.0,59.8,积极
5162520739578819,2057,111,55,浙江,"恭喜许妍未开播,就在🫘拿下第二个百万视频🎉🎉🎉🎉 第二个!《好爱哦》《好爱哦》 ",2025-05-04,明星,https://weibo.com/5162520739578819/PqerTEbT5,内娱天选omega,https://weibo.com/u/7859355192,49.32,0.0,50.68,积极
5162311951058185,3067,162,220,山东,"这次到底是有多激动,每条必发感叹号🤣",2025-05-03,明星,https://weibo.com/5162311951058185/Pq9194rhv,重庆防沉迷,https://weibo.com/u/6426604826,23.6,0.0,76.4,积极
5162644797396493,2556,143,196,无, 𝟐𝟎𝟐𝟓𝟎𝟓𝟎𝟒 音乐节 🎮 《给你小心心》,2025-05-04,明星,https://weibo.com/5162644797396493/PqhFZv2ah,GemAri·4781,https://weibo.com/u/7786453600,28.95,0.0,71.05,积极
5162012956691714,7093,429,1216,湖北,在不在不在 苏新皓高会更新 是danger清唱!,2025-05-03,明星,https://weibo.com/5162012956691714/Pq1eTs4OS,苦瓜哭哭哭,https://weibo.com/u/6341965879,21.96,0.0,78.04,积极
5161975848901400,4091,1125,1169,广东,我丢.....张婧仪直播这脸?!这就是传说中公主的脸吧!,2025-05-02,明星,https://weibo.com/5161975848901400/Pq0h2BlEY,圈瓜主,https://weibo.com/u/6534578195,6.37,0.0,93.63,积极
5162324497006627,1719,524,832,天津,是不是新编曲啊 好听的我要疯了,2025-05-03,明星,https://weibo.com/5162324497006627/Pq9lntoK7,浪漫狙击高手,https://weibo.com/u/5268147763,19.89,0.0,80.11,积极
5162315179622555,2995,192,566,无, 甜~,2025-05-03,明星,https://weibo.com/5162315179622555/Pq96lEngv,Clipnosis1212·马嘉祺,https://weibo.com/u/7882140829,10.47,0.0,89.53,积极
5161243473349210,2494,160,24,无,"陈都灵杭州彩棠活动大出圈,视频就这样破300w👍🏻 了。",2025-04-30,明星,https://weibo.com/5161243473349210/PpHdNe3hw,爱豆翻牌了吗1,https://weibo.com/u/6192755039,33.85,0.0,66.15,积极
5162361817926747,7444,408,1521,海南, 250503🤫 ,2025-05-03,明星,https://weibo.com/5162361817926747/Pqajzxg6L,NoCap02_马嘉祺,https://weibo.com/u/7897177857,32.75,0.0,67.25,积极
5161055081988717,5185,1009,2461,山西," 每个人都可以成为大侠!看《侠客行不通》真的感受到了小人物的蜕变之路! 徐志胜饰演的苟凌风从搞笑担当一路升级!本是怀揣大侠梦的快乐小苟,却因学了魔教武功,长相又凶悍,行侠仗义总被误会。但他心中始终有一个侠梦,以前的他觉得只有扶/危/济/困/惩/恶/扬/善的人",2025-04-30,明星,https://weibo.com/5161055081988717/PpCjW8lm5,蜀黍说娱乐,https://weibo.com/u/5039775130,23.69,0.0,76.31,积极
5161987874491245,11317,593,115,北京," 流光幻梦,绽若繁花,寻一隅自在天地,身着一袭淡蓝晕染亮片长裙于光影间,星辰与月色织就,自成绚烂。",2025-05-02,明星,https://weibo.com/5161987874491245/Pq0AriQnr,陈卓璇工作室Official,https://weibo.com/u/7330501912,22.19,0.0,77.81,积极
5162690344652378,562,16491,92,无, ➕表情,2025-05-04,明星,https://weibo.com/5162690344652378/PqiRsjwim,看见我家呆毛了吗,https://weibo.com/u/7840377058,71.95,0.0,28.05,消极
5161407356863728,1769,145,589,江苏,姐狗! 碗盆秋日双人卡,2025-05-01,明星,https://weibo.com/5161407356863728/PpLu7sNzi,吼哦哈,https://weibo.com/u/7736656426,36.86,0.0,63.14,积极
5161955694743318,6102,423,103,无,月亮偷看我 被发现也不害羞 只是笑一笑,2025-05-02,明星,https://weibo.com/5161955694743318/PpZKxjTX8,庞博pangbobo,https://weibo.com/u/1986501907,32.29,0.0,67.71,积极
5161513049133319,44539,11310,21491,无,"节日快乐《挤眼》《耶》《太阳》 劳动节,动起来《全力以赴》",2025-05-01,明星,https://weibo.com/5161513049133319/PpOeACjZB,李沁,https://weibo.com/u/1809054937,32.33,0.0,67.67,积极
5160430629032068,6292,218,789,无,不许这么发视频了 我疯狂想哭《可怜》,2025-04-28,明星,https://weibo.com/5160430629032068/Ppm4KBTEw,鸡蛋糕阿,https://weibo.com/u/6759983171,41.13,0.0,58.87,积极
5162600422445045,2595,341,446,无,𝟐𝟓𝟎𝟓𝟎𝟑 超级芒果音乐节现场图 是超级闪耀的爱豆!✨ ·· ·,2025-05-04,明星,https://weibo.com/5162600422445045/Pqgwqag4d,AprilAllen丨任嘉伦,https://weibo.com/u/5012240958,20.88,0.0,79.12,积极
5162519821290468,27897,831,585,河南," lisa透漏blackpink即将发行专辑🥹""几天前我们还在录音室,我们都非常兴奋能再次聚在一起,一起巡演。我们真的很想念blinks。我们迫不及待地想见到他们了。你们得有耐心,它很快就会到来,我保证。是时候了。""",2025-05-04,明星,https://weibo.com/5162519821290468/Pqeqq5pI0,老鬼的围脖,https://weibo.com/u/5397387741,26.53,0.0,73.47,积极
5161829929320626,7580,208,11,湖南,《话筒》你心中的newjeans门面是谁,2025-05-02,明星,https://weibo.com/5161829929320626/PpWtGD6IG,想你的风吹到了kpop,https://weibo.com/u/7826525638,49.74,0.0,50.26,积极
5162656021352065,9119,423,48,无,"罗云熙周深双方工作室关于太湖音乐节的联合声明:现场因节奏调整产生变化,相关团队均已积极协作,确保了整体流程顺利完成。  ",2025-05-04,明星,https://weibo.com/5162656021352065/PqhY65FJv,友谊已走到尽头啦,https://weibo.com/u/5091022623,76.63,0.0,23.37,消极
5162323511351390,6061,3783,243,无,黑or白,2025-05-03,明星,https://weibo.com/5162323511351390/Pq9jN5FyC,吴垚滔-七月的星期七,https://weibo.com/u/5815518532,47.33,0.0,52.67,积极
5160535319380454,38037,1806,1999,无," 头戴三条簪回忆过往角色,明兰,陆贞,楚乔,沈璃,许半夏……都是为国,为家,为己的女性力量的具象化。 (遇见福州)",2025-04-28,明星,https://weibo.com/5160535319380454/PpoNBDmhE,新华社,https://weibo.com/u/1699432410,41.89,0.0,58.11,积极
5161794621671892,6565,1165,1887,山东,"张云龙实在太权威了!!九牧王武汉国际广场新店揭幕现场的龙哥完全是老公级别,黑色休闲上衣搭配九牧王新品空调裤,清爽松弛气场拉满,成熟型浓颜帅哥模板belike ↓ 九牧王不必多说了,此男一出场,我已开启自动疯狂种草模式《表情》",2025-05-02,明星,https://weibo.com/5161794621671892/PpVyK70W0,花姐挖娱乐圈,https://weibo.com/u/2129999320,5.11,0.0,94.89,积极
5160694045213096,9632,334,397,无,ive 直井怜rei:好久没有撕碎这些家伙了 ,2025-04-29,明星,https://weibo.com/5160694045213096/PpsVClSac,泡菜搬运工,https://weibo.com/u/7840362442,46.66,0.0,53.34,积极
5161901584288125,2687,187,861,无,害羞小菠萝的高清跺脚舞😽 又蹲下了萌娃  ▷,2025-05-02,明星,https://weibo.com/5161901584288125/PpYlghZxj,KomorebiLam,https://weibo.com/u/6128207529,12.25,0.0,87.75,积极
5161579524917237,9371,969,700,广东,📣像吃了伸腿瞪眼丸有副作用了,2025-05-01,明星,https://weibo.com/5161579524917237/PpPXOkDch,老爹站重生版,https://weibo.com/u/7935523728,46.86,0.0,53.14,积极
5162519393209558,3827,275,93,北京,"  关于东方淮竹的故事还在继续,下一个副本即将开启~  ",2025-05-04,明星,https://weibo.com/5162519393209558/PqepJdsX4,诗诗的小板报,https://weibo.com/u/5473880509,65.49,0.0,34.51,消极
5162297467078110,3552,309,377,上海," 情绪稳定,对人真诚的丁禹兮! 一句""我帮你打(伞)""真的被戳到了《憧憬》 ",2025-05-03,明星,https://weibo.com/5162297467078110/Pq8DMtHl4,星姐微博,https://weibo.com/u/5103645868,25.6,0.0,74.4,积极
5161471936039137,8080,263,25,河北,《一克拉》柳智敏留给张元英粉丝买的东西不多了,2025-05-01,明星,https://weibo.com/5161471936039137/PpNahpl3r,一克拉璀璨小相册,https://weibo.com/u/7489855156,62.48,0.0,37.52,消极
5162690471005431,6883,292,281,无,"《青春的模样!《心》》""愿你抬头就有光,睁眼会有希望。愿你不慌不忙始终在路上。"" 搭档 献唱《愿你抬头有光》,愿你的青春没有迷茫,""所有出发都是与未来击掌!""戳↓一起查收这份青春祝福!",2025-05-04,明星,https://weibo.com/5162690471005431/PqiRF4dyD,北京文艺广播,https://weibo.com/u/2106115754,9.0,0.0,91.0,积极
5161191950517207,5513,1722,1160,浙江,假期到《开学季》,2025-04-30,明星,https://weibo.com/5161191950517207/PpFSH2ay3,赵晴HT,https://weibo.com/u/6001612742,20.3,0.0,79.7,积极
5162714435425913,10774,2401,1660,无," 致敬五四! 五四精神 传承你我! 青春向上 步履不停! 以梦为马 追光前行! 和 一起致敬青春,为每一个梦想加油!传递文艺青春正能量!",2025-05-04,明星,https://weibo.com/5162714435425913/PqjujmLwJ,青春态度星榜样,https://weibo.com/u/5680626111,0.67,0.0,99.33,积极
5162685336389121,1495,208,903,四川," - 纯净的,不含一丝杂质的  ",2025-05-04,明星,https://weibo.com/5162685336389121/PqiJnqO6l,hcy的flower,https://weibo.com/u/7541742445,19.32,0.0,80.68,积极
5160463433734253,3557,423,411,无, 🎪  · 广州站回顾 循环成为彼此星光的那一晚,2025-04-28,明星,https://weibo.com/5160463433734253/PpmVFfFrT,袁一琦工作室,https://weibo.com/u/7956606253,25.04,0.0,74.96,积极
5161976256007911,77781,23780,14322,江苏,joker no.37 太湖湾音乐节,2025-05-02,明星,https://weibo.com/5161976256007911/Pq0hHpcVN,薛之谦,https://weibo.com/u/1239246050,18.06,0.0,81.94,积极
5162545442984546,4246,460,290,无,邓为三个字:非常帅 ,2025-05-04,明星,https://weibo.com/5162545442984546/Pqf5KcwpQ,娱新小弟,https://weibo.com/u/6918415999,15.2,0.0,84.8,积极
5161890662583543,4702,129,221,无,"不要怼着小狗的脸拍了,有些图谋不轨的人,会盗取小狗的面部信息,偷小狗银行卡里的钱!",2025-05-02,搞笑,https://weibo.com/5161890662583543/PpY3EaQ63,全是狗狗啊,https://weibo.com/u/3505975850,27.38,0.0,72.62,积极
5161390844412941,60,146,0,无," 早安!无论前方有多少挑战,都要相信自己的能力。你是独一无二的,拥有无限的潜力,一定能战胜一切困难。",2025-05-01,情感,https://weibo.com/5161390844412941/PpL3uiw0t,娄底禁毒,https://weibo.com/u/3272052960,6.9,0.0,93.1,积极
5162458793378697,233,202,0,无,"《早安 》心中热烈,青春常在。今天是五四青年节,愿你一路勇敢,一路向前,成为最好的自己! ",2025-05-04,情感,https://weibo.com/5162458793378697/PqcPZeaX7,中国山东网,https://weibo.com/u/1688743504,6.67,0.0,93.33,积极
5161583219311257,460,4222,9,无,"  困在情绪里的问题永远无解,只有迈出第一步,才能打破""想太多""的恶性循环。晚安好梦啦《哇》",2025-05-01,情感,https://weibo.com/5161583219311257/PpQ3LD4hz,健康成都官微,https://weibo.com/u/3309826382,7.0,0.0,93.0,积极
5161886371547376,1994,744,923,福建,意大利留子有自己的拌面《doge》,2025-05-02,美食,https://weibo.com/5161886371547376/PpXWJ6uxG,野生脆皮苏摆摆,https://weibo.com/u/2736435030,17.7,0.0,82.3,积极
5162316316804374,13010,339,80,江西,"一家四口爬楼梯住宿 结果前台没人 ,,,,",2025-05-03,美食,https://weibo.com/5162316316804374/Pq98bsy7Y,记得带线好吗,https://weibo.com/u/6295307606,59.8,0.0,40.2,消极
5162693270964216,372,117,0,浙江,"年下攻 正是藏不住事的年纪,性格从小就张扬惯了,和受在一起后就像小狗似的黏着对方,对着比自己年纪大上好几岁,体型却小了好几圈的受撒娇起来也是毫不脸红。 非常喜欢吃醋,觉得所有人都觊觎受,看见对方和某个人走得很近,就会不开心,很委屈的将脑袋埋在对方的肩窝控诉: ""他凭什么靠你这么近",2025-05-04,读书,https://weibo.com/5162693270964216/PqiWb42PS,火锅鱿鱼卷,https://weibo.com/u/7509406528,34.95,0.0,65.05,积极
5161605928322154,892,103,5,无," 《宠物》短篇 中 伪骨科,双腹黑《好运连连》",2025-05-01,读书,https://weibo.com/5161605928322154/PpQEoyUYi,奶特08051005,https://weibo.com/u/5657364352,33.96,0.0,66.04,积极
5161177475188027,507,339,492,无,"省油其实也不好,工作车吉利银河星舰7em-i因为比摩托还省油,每月让我""损失""两千元《笑cry》《笑cry》",2025-04-30,车展,https://weibo.com/5161177475188027/PpFvllLDR,余洋ddc,https://weibo.com/u/2060472761,38.91,0.0,61.09,积极
5161913404359182,12741,705,1300,江苏,"奥迪 e5 sportback 理想中的电动轿跑该是什么样?大概是像它这样,把实用,舒适与审美全揉进线条里,既有宽敞尾箱跑长途装得下露营装备,又有轿跑的流畅弧度,城市穿梭也不失优雅~ 好多人问为啥这次不用四环标?其实这个audi字母标是是对经典的复刻与创新!过去奥迪经典车",2025-05-02,车展,https://weibo.com/5161913404359182/PpYEkii1o,林欣Anne,https://weibo.com/u/3305085281,24.18,0.0,75.82,积极
5162608693609824,1467,252,34,福建,女单:王祉怡🇨🇳 11-10 🇰🇷安洗莹 ,2025-05-04,体育,https://weibo.com/5162608693609824/PqgJLf94Y,小星星侃大山,https://weibo.com/u/5884828219,24.63,0.0,75.37,积极
5162519388227111,10338,339,927,无,"《 》青春如歌,风华正茂,《一年好景·立夏——青春正风华》节目阵容官宣《憧憬》他们以青春之名诠释文化传承,以匠心独运的创新演绎为传统文化注入时代活力。5月5日17:30,敬请锁定cctv-4,央视频,共同见证传统文化在新时代的青春表达! ",2025-05-04,综艺,https://weibo.com/5162519388227111/PqepIywfl,央视文旅,https://weibo.com/u/1841685571,29.79,0.0,70.21,积极
5162310662619647,427,204,204,无," 浪姐四公小考,叶童组《哀人》直接8点档照进现实! 和 曾经主题曲mv里甜到冒泡泡,如今竟然直接扇耳光,这反差,太刺激了!看得我满脑子都是""为所有爱执着的痛"",被拿捏了!",2025-05-03,综艺,https://weibo.com/5162310662619647/Pq8Z4aZun,青春娱乐台,https://weibo.com/u/5245981751,29.55,0.0,70.45,积极
5161829844389660,3451,291,44,无," 面对只需要选择一位队友加入的任务,队长 胸有成竹地出发,但走进房间竟出乎意料? ",2025-05-02,综艺,https://weibo.com/5161829844389660/PpWtyipWY,乘风2025,https://weibo.com/u/7397600914,74.86,0.0,25.14,消极
5161156718628312,1633,116,192,无, 再来听一遍,2025-04-30,综艺,https://weibo.com/5161156718628312/PpEXRAcCk,天赐的声音,https://weibo.com/u/1315706994,13.59,0.0,86.41,积极
5162578356470870,1777,124,6,贵州, 季后赛最后一日《荣耀大话王》,2025-05-04,综艺,https://weibo.com/5162578356470870/PqfWPr9mS,久爱吃瓜,https://weibo.com/u/1793272700,39.73,0.0,60.27,积极
5160722552325474,2128,399,1531,无," 幕后趣事欢乐不断! 现场被监制亲自指导,强调道长和道童的喜感要十足,特别提到上一季的 ,讲他用搞笑反差打动观众。柯淳说自己演短剧本身就很夸张,一旁的于小彤忍不住感叹:是帅得太夸张了!锁定每周六20:20,直击艺员成长瞬间!",2025-04-29,综艺,https://weibo.com/5160722552325474/PptFB9KXE,无限超越班,https://weibo.com/u/5822309693,18.67,0.0,81.33,积极
5160737841877855,704,109,177,无,𝟎𝟒𝟐𝟗 小淇外出录制啦~~~ 明媚小咪出发去hi6 ,2025-04-29,综艺,https://weibo.com/5160737841877855/Ppu4g7SvZ,淇梦彩虹_成毅,https://weibo.com/u/2885392002,17.81,0.0,82.19,积极
5161076052197719,4046,370,22,上海,"王鹤棣,许凯,张新成,曾舜晞,刘学义,侯明昊,李昀锐,王星越,丞磊,周翊然,敖瑞鹏,田嘉瑞,男艺人五月行程图!!《打call》《打call》",2025-04-30,时尚,https://weibo.com/5161076052197719/PpCRL9dJ5,猪离开了它的外套OO,https://weibo.com/u/3304314095,17.86,0.0,82.14,积极
5162311888404502,2358,197,261,无," 未·live—""开往1982""世界巡回演唱会北京鸟巢站 欢迎来到未·live2025次列车81号车厢 风暴中笃行,追溯千年为勇士加冕。 ",2025-05-03,时尚,https://weibo.com/5162311888404502/Pq912zgou,张杰未LIVE开往1982巡回演唱会,https://weibo.com/u/5167475697,23.03,0.0,76.97,积极
5161816540319304,1551,219,195,无,韩一线男刊esquire korea官方ig通稿 自行车男孩 李河民作为颜值担当备受瞩目,2025-05-02,时尚,https://weibo.com/5161816540319304/PpW861l44,4oYun,https://weibo.com/u/7479229861,28.36,0.0,71.64,积极
5160432076326822,390,213,220,江苏,孟子义硬美😻每一次线下活动状态都超级好,2025-04-28,时尚,https://weibo.com/5160432076326822/Ppm75qxTw,穿帮君,https://weibo.com/u/5671786192,24.44,0.0,75.56,积极
5161464806507504,1431,264,212,上海," 《给你小心心》 和 一起度过一个时尚又自在的五一吧!~yo!绝不放弃去碾压!勇于尝试,不留遗憾~",2025-05-01,时尚,https://weibo.com/5161464806507504/PpMYMriTK,蒋芸工作室,https://weibo.com/u/7780952821,14.26,0.0,85.74,积极
5160721441099823,254,5666,73,湖北,"muji什么值得买 |分享8款居家日用收纳好物 🫡最近的一期拆箱vlog来咯! . 🫶🏻近期我在muji采购了一些家居好物,基本上以新品为主~还有低至个位数的家居日用收纳好物!我对他们的出品比较放心,基本没有踩雷!所以本期分享希望也能给你带来更好的生活灵感哦! ",2025-04-29,家居,https://weibo.com/5160721441099823/PptDO4C75,西西酱SeogCheon,https://weibo.com/u/1886005494,45.13,0.0,54.87,积极
5162335326176859,1920,1825,571,无,"水默全新独立ip成人向国漫《缔灵爱之默水玲珑》!超燃世界观设定+细腻情感线,这次又会解锁哪些高能剧情?狠狠期待住了",2025-05-03,动漫,https://weibo.com/5162335326176859/Pq9CQpUSL,体界风云,https://weibo.com/u/6478526806,40.34,0.0,59.66,积极
5161587367221639,647,176,197,湖北,"这是一座有戏的古老城市,这也是一座""绽放新青年活力""的朝气城市! 在安庆,在南大门历史文化街区,见证这座城市燃起的新活力。不仅有越来越多的青年才俊在建设它,发展它,也吸引了无数新时代青年来认识它,了解它! 安庆,我看有戏! ",2025-05-01,旅游,https://weibo.com/5161587367221639/PpQasuiG3,苏丹卿,https://weibo.com/u/1976476374,18.88,0.0,81.12,积极
5156859422442916,478,351,20,无,"长洱《天才基本法》青春纪念版 4月30日晚20:00预售 限量20000亲签 磨铁 享学 酷威 博库 博文轩 锦瑟 万购 新视角 ""人的每一念选择,会造就一个不同世界。""",2025-04-18,好物,https://weibo.com/5156859422442916/PnRaKafvS,实体书书架,https://weibo.com/u/7748255083,80.33,0.0,19.67,消极
